trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost,marketing_cost,net_profit
2567,2024-05-20,5,125,1188,5,22500.0,15430.0,7070.0,250.0,0.0,6820.0
2568,2023-08-23,2,118,436,3,10500.0,7419.0,3081.0,1128.0,310.81,1642.19
2569,2023-12-28,2,109,1187,1,42000.0,31127.0,10873.0,1005.0,220.45,9647.55
2570,2024-05-21,5,119,735,2,5600.0,3390.0,2210.0,2010.0,55.03,144.97
2571,2023-11-05,1,121,231,1,800.0,526.0,274.0,499.0,17.5,-242.5
2572,2024-02-22,6,137,100,2,4400.0,2844.0,1556.0,998.0,155.21,402.79
2573,2025-11-08,5,105,392,1,85000.0,52017.0,32983.0,1005.0,937.24,31040.76
2574,2025-10-22,2,128,853,1,58000.0,37743.0,20257.0,376.0,286.31,19594.69
2575,2023-05-23,5,124,790,1,48000.0,33033.0,14967.0,376.0,353.43,14237.57
2576,2023-04-16,3,125,831,1,4500.0,3086.0,1414.0,1005.0,32.05,376.95
2577,2025-07-21,7,132,1178,1,38000.0,23961.0,14039.0,1005.0,936.88,12097.12
2578,2023-09-01,4,115,663,1,230000.0,161913.0,68087.0,1005.0,3320.74,63761.26
2579,2025-08-06,7,118,331,5,17500.0,12365.0,5135.0,5025.0,312.1,-202.1
2580,2023-06-12,1,119,616,3,8400.0,5085.0,3315.0,3015.0,101.24,198.76
2581,2024-03-15,3,120,817,3,4500.0,3087.0,1413.0,1128.0,89.43,195.57
2582,2024-04-29,9,118,884,5,17500.0,12365.0,5135.0,1880.0,474.49,2780.51
2583,2023-07-24,5,136,788,5,12500.0,8030.0,4470.0,1880.0,504.18,2085.82
2584,2023-11-02,11,120,434,1,1500.0,1029.0,471.0,50.0,32.82,388.18
2585,2025-06-02,1,137,669,1,2200.0,1422.0,778.0,1005.0,54.51,-281.51
2586,2024-07-06,5,121,735,1,800.0,526.0,274.0,1005.0,12.27,-743.27
2587,2025-01-03,5,109,36,1,42000.0,31127.0,10873.0,1005.0,255.85,9612.15
2588,2024-02-01,5,129,728,1,68000.0,46007.0,21993.0,376.0,656.28,20960.72
2589,2023-02-26,3,102,301,1,195000.0,141052.0,53948.0,1005.0,2001.15,50941.85
2590,2025-09-21,11,112,261,1,38000.0,25796.0,12204.0,376.0,554.83,11273.17
2591,2023-11-18,8,124,183,1,48000.0,33033.0,14967.0,499.0,759.99,13708.01
2592,2023-11-20,5,119,241,2,5600.0,3390.0,2210.0,752.0,122.53,1335.47
2593,2024-05-08,5,133,727,1,45000.0,32905.0,12095.0,499.0,929.26,10666.74
2594,2024-11-24,7,125,40,2,9000.0,6172.0,2828.0,752.0,147.32,1928.68
2595,2023-02-07,1,123,866,1,9500.0,7113.0,2387.0,376.0,47.16,1963.84
2596,2024-12-03,1,118,791,1,3500.0,2473.0,1027.0,376.0,65.03,585.97
2597,2023-10-30,8,136,430,2,5000.0,3212.0,1788.0,100.0,134.57,1553.43
2598,2024-08-11,1,129,589,1,68000.0,46007.0,21993.0,1005.0,267.63,20720.37
2599,2025-11-21,4,105,235,1,85000.0,52017.0,32983.0,50.0,937.24,31995.76
2600,2023-07-17,3,117,1170,1,290000.0,209699.0,80301.0,376.0,0.0,79925.0
2601,2023-07-03,3,120,887,3,4500.0,3087.0,1413.0,3015.0,0.0,-1602.0
2602,2025-05-08,1,122,228,1,68000.0,43059.0,24941.0,1005.0,697.86,23238.14
2603,2023-02-28,1,137,101,5,11000.0,7110.0,3890.0,5025.0,392.95,-1527.95
2604,2025-05-28,3,137,971,5,11000.0,7110.0,3890.0,5025.0,400.04,-1535.04
2605,2023-10-26,3,111,874,1,185000.0,117065.0,67935.0,50.0,3210.33,64674.67
2606,2025-06-06,7,136,486,1,2500.0,1606.0,894.0,376.0,61.94,456.06
2607,2024-06-29,9,125,586,1,4500.0,3086.0,1414.0,50.0,27.59,1336.41
2608,2024-02-17,1,121,42,5,4000.0,2630.0,1370.0,5025.0,109.6,-3764.6
2609,2023-03-01,5,125,377,1,4500.0,3086.0,1414.0,376.0,28.7,1009.3
2610,2025-02-17,5,121,1179,2,1600.0,1052.0,548.0,752.0,32.22,-236.22
2611,2024-10-08,2,136,301,2,5000.0,3212.0,1788.0,2010.0,146.54,-368.54
2612,2024-05-25,4,112,339,1,38000.0,25796.0,12204.0,376.0,373.45,11454.55
2613,2023-11-01,2,127,440,1,9500.0,6907.0,2593.0,1005.0,150.41,1437.59
2614,2024-09-22,2,119,224,1,2800.0,1695.0,1105.0,50.0,41.62,1013.38
2615,2025-08-01,5,118,801,5,17500.0,12365.0,5135.0,5025.0,312.1,-202.1
2616,2024-01-17,12,119,596,1,2800.0,1695.0,1105.0,50.0,0.0,1055.0
2617,2024-04-15,8,121,1080,2,1600.0,1052.0,548.0,752.0,43.38,-247.38
2618,2025-06-10,9,125,729,1,4500.0,3086.0,1414.0,50.0,23.7,1340.3
2619,2024-02-10,2,119,442,3,8400.0,5085.0,3315.0,1128.0,230.16,1956.84
2620,2025-01-12,8,121,1085,2,1600.0,1052.0,548.0,752.0,18.91,-222.91
2621,2024-05-03,2,121,702,2,1600.0,1052.0,548.0,752.0,15.72,-219.72
2622,2025-03-09,4,136,809,1,2500.0,1606.0,894.0,1005.0,45.48,-156.48
2623,2025-10-26,8,120,279,3,4500.0,3087.0,1413.0,3015.0,0.0,-1602.0
2624,2025-05-05,7,120,1082,1,1500.0,1029.0,471.0,376.0,14.71,80.29
2625,2023-05-09,2,118,836,5,17500.0,12365.0,5135.0,5025.0,191.75,-81.75
2626,2024-02-13,2,135,422,1,12000.0,8606.0,3394.0,499.0,423.31,2471.69
2627,2025-06-18,2,121,1039,3,2400.0,1578.0,822.0,150.0,46.84,625.16
2628,2025-08-03,4,108,614,1,48000.0,31082.0,16918.0,376.0,322.01,16219.99
2629,2023-11-08,7,120,214,1,1500.0,1029.0,471.0,376.0,32.82,62.18
2630,2024-05-18,5,124,1117,1,48000.0,33033.0,14967.0,50.0,0.0,14917.0
2631,2024-04-06,6,127,270,1,9500.0,6907.0,2593.0,1005.0,58.69,1529.31
2632,2025-11-27,1,110,557,1,24000.0,15039.0,8961.0,1005.0,264.63,7691.37
2633,2023-08-31,11,126,498,1,24000.0,17991.0,6009.0,376.0,104.9,5528.1
2634,2024-01-04,10,121,632,2,1600.0,1052.0,548.0,752.0,0.0,-204.0
2635,2023-11-02,1,125,621,3,13500.0,9258.0,4242.0,1128.0,213.75,2900.25
2636,2024-05-17,5,121,350,1,800.0,526.0,274.0,376.0,7.86,-109.86
2637,2025-12-29,4,125,106,2,9000.0,6172.0,2828.0,752.0,70.21,2005.79
2638,2025-04-25,1,120,62,2,3000.0,2058.0,942.0,998.0,36.77,-92.77
2639,2024-01-22,2,110,775,1,24000.0,15039.0,8961.0,376.0,170.03,8414.97
2640,2024-06-09,3,119,937,1,2800.0,1695.0,1105.0,376.0,39.52,689.48
2641,2023-06-12,5,117,682,1,290000.0,209699.0,80301.0,376.0,3495.09,76429.91
2642,2023-07-10,2,120,786,2,3000.0,2058.0,942.0,2010.0,0.0,-1068.0
2643,2025-09-10,10,124,393,1,48000.0,33033.0,14967.0,50.0,450.93,14466.07
2644,2023-12-19,3,108,851,1,48000.0,31082.0,16918.0,376.0,251.95,16290.05
2645,2024-11-18,2,119,483,2,5600.0,3390.0,2210.0,998.0,144.08,1067.92
2646,2024-09-21,7,136,662,2,5000.0,3212.0,1788.0,998.0,163.08,626.92
2647,2023-02-02,7,126,947,1,24000.0,17991.0,6009.0,376.0,119.15,5513.85
2648,2024-11-08,12,136,293,1,2500.0,1606.0,894.0,1005.0,0.0,-111.0
2649,2025-11-17,9,125,533,3,13500.0,9258.0,4242.0,1128.0,136.69,2977.31
2650,2023-05-08,3,120,263,1,1500.0,1029.0,471.0,1005.0,16.44,-550.44
2651,2023-08-16,2,136,824,1,2500.0,1606.0,894.0,50.0,76.36,767.64
2652,2025-03-05,6,120,933,3,4500.0,3087.0,1413.0,1128.0,37.03,247.97
2653,2023-08-14,4,112,872,1,38000.0,25796.0,12204.0,499.0,1124.83,10580.17
2654,2023-04-16,10,107,904,1,65000.0,40453.0,24547.0,499.0,0.0,24048.0
2655,2023-11-21,1,118,447,2,7000.0,4946.0,2054.0,752.0,153.16,1148.84
2656,2025-10-21,3,137,1083,5,11000.0,7110.0,3890.0,5025.0,398.15,-1533.15
2657,2025-10-25,2,102,465,1,195000.0,141052.0,53948.0,376.0,1272.24,52299.76
2658,2023-01-19,8,120,263,2,3000.0,2058.0,942.0,2010.0,45.84,-1113.84
2659,2023-06-18,7,137,214,1,2200.0,1422.0,778.0,376.0,95.48,306.52
2660,2024-03-19,9,118,1149,1,3500.0,2473.0,1027.0,1005.0,69.56,-47.56
2661,2025-08-25,8,113,217,1,58000.0,37157.0,20843.0,1005.0,1034.38,18803.62
2662,2023-01-24,2,112,43,1,38000.0,25796.0,12204.0,1005.0,580.6,10618.4
2663,2023-04-08,7,125,269,1,4500.0,3086.0,1414.0,376.0,32.05,1005.95
2664,2024-03-09,5,113,295,1,58000.0,37157.0,20843.0,499.0,1152.68,19191.32
2665,2023-12-20,6,126,647,1,24000.0,17991.0,6009.0,376.0,291.72,5341.28
2666,2025-11-12,2,119,656,1,2800.0,1695.0,1105.0,499.0,53.99,552.01
2667,2025-06-13,3,120,555,5,7500.0,5145.0,2355.0,250.0,146.38,1958.62
2668,2023-09-27,2,137,1051,2,4400.0,2844.0,1556.0,2010.0,115.53,-569.53
2669,2023-10-25,5,119,167,3,8400.0,5085.0,3315.0,1128.0,145.77,2041.23
2670,2023-06-29,10,137,998,2,4400.0,2844.0,1556.0,752.0,190.97,613.03
2671,2025-05-15,10,107,959,1,65000.0,40453.0,24547.0,1005.0,0.0,23542.0
2672,2025-12-29,1,130,488,1,130000.0,83075.0,46925.0,1005.0,0.0,45920.0
2673,2024-09-13,1,100,344,1,125000.0,87901.0,37099.0,376.0,545.52,36177.48
2674,2023-04-08,2,105,70,1,85000.0,52017.0,32983.0,376.0,0.0,32607.0
2675,2023-04-10,5,129,838,1,68000.0,46007.0,21993.0,1005.0,676.63,20311.37
2676,2024-09-13,8,137,526,1,2200.0,1422.0,778.0,499.0,71.76,207.24
2677,2025-04-24,2,136,1121,1,2500.0,1606.0,894.0,1005.0,120.45,-231.45
2678,2025-09-30,8,121,754,2,1600.0,1052.0,548.0,752.0,23.36,-227.36
2679,2024-01-31,9,136,296,1,2500.0,1606.0,894.0,50.0,93.02,750.98
2680,2025-06-14,6,104,634,1,310000.0,196558.0,113442.0,376.0,2614.02,110451.98
2681,2023-05-05,1,114,1088,1,75000.0,53367.0,21633.0,499.0,821.77,20312.23
2682,2025-05-18,12,134,406,1,28000.0,17855.0,10145.0,376.0,1018.29,8750.71
2683,2025-09-14,3,119,67,3,8400.0,5085.0,3315.0,1128.0,122.65,2064.35
2684,2025-10-01,1,125,992,3,13500.0,9258.0,4242.0,150.0,133.07,3958.93
2685,2024-12-26,4,121,429,1,800.0,526.0,274.0,50.0,14.86,209.14
2686,2023-06-07,6,137,109,1,2200.0,1422.0,778.0,499.0,95.48,183.52
2687,2025-06-09,3,129,685,1,68000.0,46007.0,21993.0,376.0,360.1,21256.9
2688,2023-05-23,5,124,108,1,48000.0,33033.0,14967.0,376.0,353.43,14237.57
2689,2025-12-20,2,117,972,1,290000.0,209699.0,80301.0,499.0,6388.86,73413.14
2690,2025-08-26,2,136,142,5,12500.0,8030.0,4470.0,5025.0,0.0,-555.0
2691,2023-04-13,3,125,421,1,4500.0,3086.0,1414.0,376.0,32.05,1005.95
2692,2023-11-21,11,109,1137,1,42000.0,31127.0,10873.0,50.0,380.92,10442.08
2693,2025-01-18,6,119,461,2,5600.0,3390.0,2210.0,998.0,66.18,1145.82
2694,2024-11-17,4,136,537,2,5000.0,3212.0,1788.0,752.0,0.0,1036.0
2695,2023-06-25,2,119,1044,1,2800.0,1695.0,1105.0,376.0,33.75,695.25
2696,2024-11-28,12,125,392,2,9000.0,6172.0,2828.0,2010.0,147.32,670.68
2697,2024-05-23,1,137,445,3,6600.0,4266.0,2334.0,1128.0,136.29,1069.71
2698,2023-05-09,3,118,154,2,7000.0,4946.0,2054.0,100.0,76.7,1877.3
2699,2023-12-17,3,122,95,1,68000.0,43059.0,24941.0,376.0,826.53,23738.47
2700,2025-06-23,1,120,1075,2,3000.0,2058.0,942.0,998.0,58.55,-114.55
2701,2023-10-16,2,118,157,1,3500.0,2473.0,1027.0,499.0,60.74,467.26
2702,2023-03-24,6,134,310,1,28000.0,17855.0,10145.0,376.0,1255.28,8513.72
2703,2024-04-01,1,125,77,1,4500.0,3086.0,1414.0,1005.0,27.8,381.2
2704,2025-01-31,3,135,420,1,12000.0,8606.0,3394.0,1005.0,478.18,1910.82
2705,2024-12-09,10,133,1126,1,45000.0,32905.0,12095.0,499.0,1961.87,9634.13
2706,2023-12-08,10,125,255,1,4500.0,3086.0,1414.0,499.0,54.7,860.3
2707,2025-09-25,10,125,62,3,13500.0,9258.0,4242.0,1497.0,126.82,2618.18
2708,2025-04-18,1,119,548,1,2800.0,1695.0,1105.0,376.0,34.32,694.68
2709,2023-09-01,1,120,1171,2,3000.0,2058.0,942.0,752.0,43.31,146.69
2710,2023-01-04,2,124,1071,1,48000.0,33033.0,14967.0,50.0,511.2,14405.8
2711,2025-11-20,3,136,1080,1,2500.0,1606.0,894.0,376.0,82.37,435.63
2712,2025-10-23,3,118,153,2,7000.0,4946.0,2054.0,2010.0,0.0,44.0
2713,2024-12-10,4,136,1196,2,5000.0,3212.0,1788.0,100.0,217.99,1470.01
2714,2023-09-05,11,133,962,1,45000.0,32905.0,12095.0,1005.0,1181.59,9908.41
2715,2023-04-22,2,136,551,5,12500.0,8030.0,4470.0,5025.0,397.3,-952.3
2716,2024-10-28,1,136,902,1,2500.0,1606.0,894.0,50.0,73.27,770.73
2717,2024-04-08,8,136,61,1,2500.0,1606.0,894.0,376.0,59.7,458.3
2718,2024-07-25,6,137,131,3,6600.0,4266.0,2334.0,3015.0,192.51,-873.51
2719,2025-04-14,2,123,188,1,9500.0,7113.0,2387.0,376.0,80.95,1930.05
2720,2025-05-11,3,120,434,1,1500.0,1029.0,471.0,50.0,14.71,406.29
2721,2024-12-11,7,121,1130,3,2400.0,1578.0,822.0,1128.0,44.59,-350.59
2722,2025-03-27,7,136,939,1,2500.0,1606.0,894.0,499.0,45.48,349.52
2723,2023-09-11,6,112,514,1,38000.0,25796.0,12204.0,376.0,548.64,11279.36
2724,2025-08-10,2,118,451,1,3500.0,2473.0,1027.0,1005.0,62.42,-40.42
2725,2023-09-25,3,101,274,1,260000.0,167880.0,92120.0,499.0,1654.66,89966.34
2726,2025-08-14,3,126,820,1,24000.0,17991.0,6009.0,499.0,290.14,5219.86
2727,2023-09-05,3,136,96,1,2500.0,1606.0,894.0,1005.0,65.64,-176.64
2728,2023-09-04,7,134,192,1,28000.0,17855.0,10145.0,376.0,735.21,9033.79
2729,2025-05-07,10,119,259,1,2800.0,1695.0,1105.0,1005.0,27.45,72.55
2730,2025-01-27,5,127,1015,1,9500.0,6907.0,2593.0,499.0,74.31,2019.69
2731,2024-01-04,2,134,445,1,28000.0,17855.0,10145.0,376.0,1041.85,8727.15
2732,2025-08-17,5,102,43,1,195000.0,141052.0,53948.0,1005.0,1308.16,51634.84
2733,2025-12-08,7,119,1021,1,2800.0,1695.0,1105.0,499.0,61.69,544.31
2734,2023-05-02,7,124,247,1,48000.0,33033.0,14967.0,376.0,353.43,14237.57
2735,2024-04-25,1,120,565,5,7500.0,5145.0,2355.0,250.0,203.35,1901.65
2736,2023-11-24,1,118,382,1,3500.0,2473.0,1027.0,499.0,76.58,451.42
2737,2025-01-31,5,121,981,2,1600.0,1052.0,548.0,100.0,18.91,429.09
2738,2023-02-18,4,120,572,1,1500.0,1029.0,471.0,376.0,31.4,63.6
2739,2024-02-01,2,137,381,3,6600.0,4266.0,2334.0,150.0,232.82,1951.18
2740,2023-12-18,5,133,382,1,45000.0,32905.0,12095.0,499.0,1420.19,10175.81
2741,2024-04-09,9,130,618,1,130000.0,83075.0,46925.0,376.0,787.87,45761.13
2742,2023-11-18,1,100,498,1,125000.0,87901.0,37099.0,376.0,1133.7,35589.3
2743,2025-12-26,2,112,988,1,38000.0,25796.0,12204.0,499.0,837.16,10867.84
2744,2025-10-15,7,119,581,2,5600.0,3390.0,2210.0,100.0,0.0,2110.0
2745,2025-08-22,3,132,683,1,38000.0,23961.0,14039.0,1005.0,0.0,13034.0
2746,2024-07-21,8,132,15,1,38000.0,23961.0,14039.0,376.0,1108.38,12554.62
2747,2024-09-16,11,120,1058,1,1500.0,1029.0,471.0,376.0,22.3,72.7
2748,2025-01-17,1,117,152,1,290000.0,209699.0,80301.0,376.0,3427.32,76497.68
2749,2025-08-08,8,135,84,1,12000.0,8606.0,3394.0,376.0,0.0,3018.0
2750,2023-07-26,9,119,729,1,2800.0,1695.0,1105.0,50.0,0.0,1055.0
2751,2025-02-26,3,118,697,5,17500.0,12365.0,5135.0,5025.0,352.39,-242.39
2752,2023-11-18,9,125,468,1,4500.0,3086.0,1414.0,50.0,71.25,1292.75
2753,2025-06-16,1,125,651,1,4500.0,3086.0,1414.0,50.0,23.7,1340.3
2754,2025-07-16,2,119,832,1,2800.0,1695.0,1105.0,499.0,67.29,538.71
2755,2023-12-02,8,108,965,1,48000.0,31082.0,16918.0,376.0,251.95,16290.05
2756,2025-10-16,4,103,663,1,98000.0,63780.0,34220.0,1005.0,639.38,32575.62
2757,2025-01-12,5,124,470,1,48000.0,33033.0,14967.0,376.0,375.47,14215.53
2758,2023-01-30,2,118,182,5,17500.0,12365.0,5135.0,5025.0,267.38,-157.38
2759,2024-03-07,4,121,40,2,1600.0,1052.0,548.0,752.0,31.8,-235.8
2760,2025-01-06,4,107,785,1,65000.0,40453.0,24547.0,1005.0,395.95,23146.05
2761,2024-11-16,3,123,189,1,9500.0,7113.0,2387.0,376.0,155.51,1855.49
2762,2024-06-25,8,118,192,2,7000.0,4946.0,2054.0,752.0,98.81,1203.19
2763,2024-05-07,1,133,733,1,45000.0,32905.0,12095.0,50.0,929.26,11115.74
2764,2024-09-17,6,137,541,2,4400.0,2844.0,1556.0,752.0,143.51,660.49
2765,2024-03-26,1,121,602,2,1600.0,1052.0,548.0,998.0,31.8,-481.8
2766,2024-05-23,2,133,839,1,45000.0,32905.0,12095.0,50.0,929.26,11115.74
2767,2024-10-19,9,137,455,2,4400.0,2844.0,1556.0,752.0,128.95,675.05
2768,2024-07-08,1,136,182,5,12500.0,8030.0,4470.0,5025.0,364.6,-919.6
2769,2024-09-21,5,122,948,1,68000.0,43059.0,24941.0,376.0,310.97,24254.03
2770,2024-08-03,2,137,818,3,6600.0,4266.0,2334.0,1128.0,175.11,1030.89
2771,2023-12-09,4,118,988,1,3500.0,2473.0,1027.0,499.0,91.97,436.03
2772,2025-09-19,3,133,212,1,45000.0,32905.0,12095.0,376.0,1418.11,10300.89
2773,2025-07-22,4,125,144,1,4500.0,3086.0,1414.0,376.0,21.58,1016.42
2774,2023-10-04,4,112,154,1,38000.0,25796.0,12204.0,50.0,659.42,11494.58
2775,2024-08-11,2,120,700,2,3000.0,2058.0,942.0,752.0,0.0,190.0
2776,2025-06-04,2,125,688,1,4500.0,3086.0,1414.0,376.0,23.7,1014.3
2777,2023-10-16,1,132,189,1,38000.0,23961.0,14039.0,376.0,1022.75,12640.25
2778,2023-03-12,1,128,950,1,58000.0,37743.0,20257.0,376.0,405.98,19475.02
2779,2024-02-22,5,106,602,1,320000.0,198987.0,121013.0,499.0,2174.53,118339.47
2780,2023-05-08,1,132,149,1,38000.0,23961.0,14039.0,499.0,1745.76,11794.24
2781,2025-08-09,8,121,813,2,1600.0,1052.0,548.0,2010.0,28.53,-1490.53
2782,2025-09-10,5,108,693,1,48000.0,31082.0,16918.0,376.0,234.31,16307.69
2783,2023-04-08,1,136,355,3,7500.0,4818.0,2682.0,1128.0,238.38,1315.62
2784,2023-05-23,1,113,1183,1,58000.0,37157.0,20843.0,376.0,635.5,19831.5
2785,2025-09-16,4,115,105,1,230000.0,161913.0,68087.0,1005.0,3358.16,63723.84
2786,2023-09-16,7,126,321,1,24000.0,17991.0,6009.0,376.0,228.91,5404.09
2787,2025-12-04,2,119,108,2,5600.0,3390.0,2210.0,752.0,123.37,1334.63
2788,2023-02-07,10,137,332,1,2200.0,1422.0,778.0,499.0,78.59,200.41
2789,2025-08-14,7,106,671,1,320000.0,198987.0,121013.0,499.0,2146.72,118367.28
2790,2023-01-14,4,113,1063,1,58000.0,37157.0,20843.0,1005.0,886.17,18951.83
2791,2023-01-16,5,120,896,3,4500.0,3087.0,1413.0,1497.0,68.75,-152.75
2792,2024-07-10,5,119,554,1,2800.0,1695.0,1105.0,499.0,42.96,563.04
2793,2023-05-17,4,120,981,1,1500.0,1029.0,471.0,50.0,16.44,404.56
2794,2023-05-12,5,120,763,2,3000.0,2058.0,942.0,2010.0,32.87,-1100.87
2795,2024-07-21,8,100,571,1,125000.0,87901.0,37099.0,376.0,989.68,35733.32
2796,2023-10-15,7,137,966,1,2200.0,1422.0,778.0,376.0,59.21,342.79
2797,2025-11-16,3,120,320,2,3000.0,2058.0,942.0,2010.0,57.84,-1125.84
2798,2024-01-20,6,121,854,5,4000.0,2630.0,1370.0,5025.0,0.0,-3655.0
2799,2025-03-08,8,132,374,1,38000.0,23961.0,14039.0,376.0,691.24,12971.76
2800,2023-08-10,3,118,110,3,10500.0,7419.0,3081.0,150.0,310.81,2620.19
2801,2025-10-05,2,105,119,1,85000.0,52017.0,32983.0,376.0,554.57,32052.43
2802,2025-06-23,7,119,928,1,2800.0,1695.0,1105.0,50.0,54.65,1000.35
2803,2025-07-14,1,121,361,1,800.0,526.0,274.0,376.0,19.23,-121.23
2804,2025-03-11,2,120,45,1,1500.0,1029.0,471.0,50.0,12.34,408.66
2805,2024-09-27,2,120,677,1,1500.0,1029.0,471.0,50.0,22.3,398.7
2806,2024-06-13,5,110,763,1,24000.0,15039.0,8961.0,1005.0,202.98,7753.02
2807,2025-03-13,1,137,210,1,2200.0,1422.0,778.0,499.0,40.02,238.98
2808,2023-05-01,3,120,227,1,1500.0,1029.0,471.0,499.0,16.44,-44.44
2809,2024-06-13,1,126,768,1,24000.0,17991.0,6009.0,376.0,147.15,5485.85
2810,2023-04-21,6,110,705,1,24000.0,15039.0,8961.0,376.0,0.0,8585.0
2811,2025-04-21,11,120,848,1,1500.0,1029.0,471.0,1005.0,18.38,-552.38
2812,2023-03-10,3,119,180,1,2800.0,1695.0,1105.0,1005.0,41.48,58.52
2813,2023-12-16,1,135,975,1,12000.0,8606.0,3394.0,376.0,378.72,2639.28
2814,2025-09-04,2,120,461,5,7500.0,5145.0,2355.0,2495.0,109.51,-249.51
2815,2023-06-23,7,137,242,2,4400.0,2844.0,1556.0,998.0,190.97,367.03
2816,2025-01-17,1,137,755,2,4400.0,2844.0,1556.0,752.0,175.33,628.67
2817,2025-11-12,10,113,222,1,58000.0,37157.0,20843.0,499.0,1118.31,19225.69
2818,2024-10-09,5,121,746,1,800.0,526.0,274.0,376.0,17.42,-119.42
2819,2024-08-10,3,136,1197,2,5000.0,3212.0,1788.0,2010.0,132.66,-354.66
2820,2024-05-17,3,115,496,1,230000.0,161913.0,68087.0,50.0,2260.36,65776.64
2821,2025-05-09,6,117,163,1,290000.0,209699.0,80301.0,1005.0,2843.42,76452.58
2822,2025-05-08,2,136,778,1,2500.0,1606.0,894.0,1005.0,90.92,-201.92
2823,2023-09-15,6,123,607,1,9500.0,7113.0,2387.0,376.0,90.61,1920.39
2824,2025-02-04,1,120,805,3,4500.0,3087.0,1413.0,150.0,90.61,1172.39
2825,2024-09-15,1,119,759,1,2800.0,1695.0,1105.0,1005.0,41.62,58.38
2826,2025-08-14,10,119,340,3,8400.0,5085.0,3315.0,1128.0,149.81,2037.19
2827,2025-03-24,6,125,692,3,13500.0,9258.0,4242.0,1497.0,92.14,2652.86
2828,2025-12-18,6,135,235,1,12000.0,8606.0,3394.0,50.0,506.34,2837.66
2829,2023-08-22,1,123,1106,1,9500.0,7113.0,2387.0,376.0,41.52,1969.48
2830,2025-04-17,6,136,382,2,5000.0,3212.0,1788.0,998.0,240.9,549.1
2831,2025-11-19,1,118,859,1,3500.0,2473.0,1027.0,50.0,67.48,909.52
2832,2025-02-14,1,130,249,1,130000.0,83075.0,46925.0,376.0,717.04,45831.96
2833,2025-07-14,5,121,1093,1,800.0,526.0,274.0,499.0,19.23,-244.23
2834,2023-09-28,2,121,271,1,800.0,526.0,274.0,376.0,11.55,-113.55
2835,2025-12-15,4,131,1058,1,360000.0,218747.0,141253.0,376.0,0.0,140877.0
2836,2024-10-06,1,136,702,2,5000.0,3212.0,1788.0,752.0,146.54,889.46
2837,2024-08-12,8,119,117,2,5600.0,3390.0,2210.0,998.0,0.0,1212.0
2838,2023-12-30,1,114,1043,1,75000.0,53367.0,21633.0,1005.0,1970.79,18657.21
2839,2024-12-13,1,125,17,3,13500.0,9258.0,4242.0,3015.0,75.73,1151.27
2840,2024-05-20,8,136,1094,1,2500.0,1606.0,894.0,1005.0,51.63,-162.63
2841,2025-10-11,9,133,595,1,45000.0,32905.0,12095.0,376.0,1628.78,10090.22
2842,2023-11-25,1,120,704,1,1500.0,1029.0,471.0,376.0,32.82,62.18
2843,2023-03-06,2,119,686,1,2800.0,1695.0,1105.0,376.0,41.48,687.52
2844,2025-07-19,2,136,646,1,2500.0,1606.0,894.0,376.0,61.64,456.36
2845,2024-05-16,1,125,582,2,9000.0,6172.0,2828.0,752.0,0.0,2076.0
2846,2023-05-31,4,119,978,1,2800.0,1695.0,1105.0,499.0,30.68,575.32
2847,2024-10-21,8,137,50,5,11000.0,7110.0,3890.0,5025.0,322.38,-1457.38
2848,2024-11-11,7,128,295,1,58000.0,37743.0,20257.0,499.0,419.12,19338.88
2849,2024-03-14,1,132,295,1,38000.0,23961.0,14039.0,499.0,1265.98,12274.02
2850,2023-09-17,4,123,195,1,9500.0,7113.0,2387.0,499.0,90.61,1797.39
2851,2025-07-13,1,126,1052,1,24000.0,17991.0,6009.0,376.0,115.07,5517.93
2852,2023-09-12,4,113,1101,1,58000.0,37157.0,20843.0,50.0,837.4,19955.6
2853,2024-04-18,9,137,208,1,2200.0,1422.0,778.0,499.0,52.54,226.46
2854,2025-06-11,1,120,342,1,1500.0,1029.0,471.0,1005.0,29.28,-563.28
2855,2023-01-06,8,108,415,1,48000.0,31082.0,16918.0,376.0,265.84,16276.16
2856,2025-11-02,8,118,73,1,3500.0,2473.0,1027.0,376.0,67.48,583.52
2857,2024-08-04,12,119,853,3,8400.0,5085.0,3315.0,1128.0,0.0,2187.0
2858,2025-03-15,11,120,1141,2,3000.0,2058.0,942.0,998.0,24.69,-80.69
2859,2025-04-11,5,127,689,1,9500.0,6907.0,2593.0,376.0,80.95,2136.05
2860,2024-07-02,1,120,71,1,1500.0,1029.0,471.0,376.0,23.01,71.99
2861,2023-09-24,1,120,1155,2,3000.0,2058.0,942.0,752.0,43.31,146.69
2862,2023-11-24,1,108,7,1,48000.0,31082.0,16918.0,376.0,435.34,16106.66
2863,2024-06-21,7,121,599,3,2400.0,1578.0,822.0,1497.0,33.88,-708.88
2864,2024-12-11,2,122,240,1,68000.0,43059.0,24941.0,1005.0,381.46,23554.54
2865,2024-04-11,9,137,547,3,6600.0,4266.0,2334.0,1497.0,157.61,679.39
2866,2025-03-29,10,121,1117,3,2400.0,1578.0,822.0,150.0,19.75,652.25
2867,2025-02-23,8,136,282,3,7500.0,4818.0,2682.0,1497.0,318.14,866.86
2868,2024-04-13,1,121,1000,1,800.0,526.0,274.0,376.0,21.69,-123.69
