Review_ID,Product_ID,Customer_ID,Rating,Review_Text
1257,P117,C0396,1,"Waste of money, totally disappointed."
1258,P129,C1039,3,"It is okay, nothing special."
1259,P117,C0035,1,"Waste of money, totally disappointed."
1260,P106,C0734,4,"Works well, satisfied with the purchase."
1261,P124,C1187,1,"Terrible, do not buy this! Very bad quality."
1262,P121,C0322,4,"Good, but shipping was a bit slow to Guelma."
1263,P104,C0461,5,"Perfect, works exactly as described. Thanks TechStore."
1264,P134,C0628,4,"Good, but shipping was a bit slow to Guelma."
1265,P126,C0907,5,Amazing quality for the price. Fast delivery.
1266,P108,C0688,1,"Terrible, do not buy this! Very bad quality."
1267,P102,C0123,4,"Works well, satisfied with the purchase."
1268,P108,C0432,4,"Works well, satisfied with the purchase."
1269,P110,C0722,3,"Average, expected better battery life."
1270,P115,C0784,3,"Average, expected better battery life."
1271,P119,C1018,4,Nice design but a bit expensive.
1272,P135,C1174,5,Amazing quality for the price. Fast delivery.
1273,P106,C0876,5,"Excellent product, highly recommended!"
1274,P105,C0685,2,"Not good, stopped working after a week."
1275,P107,C0228,4,"Good, but shipping was a bit slow to Guelma."
1276,P113,C0234,2,"Not good, stopped working after a week."
1277,P105,C0364,5,"Excellent product, highly recommended!"
1278,P112,C0414,5,Amazing quality for the price. Fast delivery.
1279,P110,C0343,5,Amazing quality for the price. Fast delivery.
1280,P122,C0579,2,"Not good, stopped working after a week."
1281,P110,C0146,4,"Good, but shipping was a bit slow to Guelma."
1282,P119,C0854,3,"Average, expected better battery life."
1283,P111,C0622,4,"Works well, satisfied with the purchase."
1284,P128,C0340,1,"Waste of money, totally disappointed."
1285,P103,C0135,5,"Excellent product, highly recommended!"
1286,P130,C0116,5,"Excellent product, highly recommended!"
1287,P123,C0679,1,"Waste of money, totally disappointed."
1288,P115,C1014,5,"Perfect, works exactly as described. Thanks TechStore."
1289,P133,C0376,5,"Perfect, works exactly as described. Thanks TechStore."
1290,P110,C1095,4,"Good, but shipping was a bit slow to Guelma."
1291,P111,C0487,4,Nice design but a bit expensive.
1292,P127,C0078,4,"Good, but shipping was a bit slow to Guelma."
1293,P127,C0422,5,"Excellent product, highly recommended!"
1294,P112,C1194,5,"Excellent product, highly recommended!"
1295,P105,C1131,5,Amazing quality for the price. Fast delivery.
1296,P104,C0958,1,"Terrible, do not buy this! Very bad quality."
1297,P132,C0574,4,"Works well, satisfied with the purchase."
1298,P110,C0313,5,Amazing quality for the price. Fast delivery.
1299,P137,C0962,5,Amazing quality for the price. Fast delivery.
1300,P116,C0957,4,Nice design but a bit expensive.
1301,P129,C0040,5,"Excellent product, highly recommended!"
1302,P129,C0211,3,"Average, expected better battery life."
1303,P111,C0640,2,"Not good, stopped working after a week."
1304,P120,C1029,4,Nice design but a bit expensive.
1305,P103,C1103,3,"Average, expected better battery life."
1306,P114,C0796,5,"Perfect, works exactly as described. Thanks TechStore."
1307,P137,C0553,1,"Terrible, do not buy this! Very bad quality."
1308,P132,C0270,5,"Excellent product, highly recommended!"
1309,P134,C0874,3,"Average, expected better battery life."
1310,P118,C1199,3,"It is okay, nothing special."
1311,P115,C1034,3,"It is okay, nothing special."
1312,P122,C0047,4,"Good, but shipping was a bit slow to Guelma."
1313,P127,C1124,3,"Average, expected better battery life."
1314,P105,C0187,1,"Terrible, do not buy this! Very bad quality."
1315,P118,C0076,2,"Not good, stopped working after a week."
1316,P137,C1052,5,"Excellent product, highly recommended!"
1317,P111,C0095,5,"Perfect, works exactly as described. Thanks TechStore."
1318,P129,C0878,3,"Average, expected better battery life."
1319,P110,C0830,5,"Excellent product, highly recommended!"
1320,P106,C0718,4,"Works well, satisfied with the purchase."
1321,P111,C0346,1,"Waste of money, totally disappointed."
1322,P120,C0529,4,"Works well, satisfied with the purchase."
1323,P130,C0335,4,"Works well, satisfied with the purchase."
1324,P136,C0273,4,"Works well, satisfied with the purchase."
1325,P124,C0853,1,"Terrible, do not buy this! Very bad quality."
1326,P111,C1163,1,"Terrible, do not buy this! Very bad quality."
1327,P122,C0560,2,"Not good, stopped working after a week."
1328,P122,C0214,3,"Average, expected better battery life."
1329,P123,C0077,3,"Average, expected better battery life."
1330,P131,C0943,1,"Waste of money, totally disappointed."
1331,P106,C0704,2,"Not good, stopped working after a week."
1332,P131,C0802,3,"Average, expected better battery life."
1333,P126,C0830,1,"Waste of money, totally disappointed."
1334,P126,C1171,5,"Perfect, works exactly as described. Thanks TechStore."
1335,P131,C0943,3,"Average, expected better battery life."
1336,P110,C0790,4,"Works well, satisfied with the purchase."
1337,P137,C0664,4,"Works well, satisfied with the purchase."
1338,P123,C0076,5,"Excellent product, highly recommended!"
1339,P112,C0038,5,"Excellent product, highly recommended!"
1340,P109,C0824,3,"It is okay, nothing special."
1341,P102,C0303,3,"Average, expected better battery life."
1342,P109,C0849,4,"Good, but shipping was a bit slow to Guelma."
1343,P134,C0518,5,Amazing quality for the price. Fast delivery.
1344,P129,C0396,3,"It is okay, nothing special."
1345,P112,C0722,1,"Terrible, do not buy this! Very bad quality."
1346,P136,C0170,4,"Works well, satisfied with the purchase."
1347,P100,C0793,5,Amazing quality for the price. Fast delivery.
1348,P104,C0082,4,Nice design but a bit expensive.
1349,P102,C0520,5,"Excellent product, highly recommended!"
1350,P111,C0003,3,"It is okay, nothing special."
1351,P121,C0010,5,Amazing quality for the price. Fast delivery.
1352,P120,C0652,2,"Not good, stopped working after a week."
1353,P123,C0823,1,"Waste of money, totally disappointed."
1354,P136,C0420,5,Amazing quality for the price. Fast delivery.
1355,P131,C1095,5,"Excellent product, highly recommended!"
1356,P132,C0761,3,"It is okay, nothing special."
1357,P137,C1023,4,"Good, but shipping was a bit slow to Guelma."
1358,P113,C0057,2,"Not good, stopped working after a week."
1359,P122,C0550,5,"Excellent product, highly recommended!"
1360,P110,C0762,4,Nice design but a bit expensive.
1361,P106,C0415,4,"Works well, satisfied with the purchase."
1362,P133,C0236,3,"Average, expected better battery life."
1363,P107,C1116,5,Amazing quality for the price. Fast delivery.
1364,P111,C0332,4,"Good, but shipping was a bit slow to Guelma."
1365,P133,C0185,4,"Works well, satisfied with the purchase."
1366,P121,C0146,2,"Not good, stopped working after a week."
1367,P105,C0236,4,Nice design but a bit expensive.
1368,P126,C0259,5,Amazing quality for the price. Fast delivery.
1369,P130,C0249,3,"It is okay, nothing special."
1370,P109,C0787,2,"Not good, stopped working after a week."
1371,P102,C0675,3,"Average, expected better battery life."
1372,P103,C0802,1,"Terrible, do not buy this! Very bad quality."
1373,P130,C0320,5,"Perfect, works exactly as described. Thanks TechStore."
1374,P109,C0752,4,Nice design but a bit expensive.
1375,P104,C0774,3,"Average, expected better battery life."
1376,P106,C0758,2,"Not good, stopped working after a week."
1377,P122,C0332,5,"Excellent product, highly recommended!"
1378,P120,C1188,4,"Works well, satisfied with the purchase."
1379,P104,C0291,5,Amazing quality for the price. Fast delivery.
1380,P110,C0490,5,"Perfect, works exactly as described. Thanks TechStore."
1381,P106,C0814,2,"Not good, stopped working after a week."
1382,P113,C0800,2,"Not good, stopped working after a week."
1383,P119,C0733,3,"Average, expected better battery life."
1384,P132,C0586,2,"Not good, stopped working after a week."
1385,P109,C1192,4,"Good, but shipping was a bit slow to Guelma."
1386,P120,C0331,5,Amazing quality for the price. Fast delivery.
1387,P103,C0290,4,"Works well, satisfied with the purchase."
1388,P103,C0504,4,"Good, but shipping was a bit slow to Guelma."
1389,P129,C0051,4,"Good, but shipping was a bit slow to Guelma."
1390,P137,C0641,3,"It is okay, nothing special."
1391,P123,C1122,4,"Good, but shipping was a bit slow to Guelma."
1392,P123,C0153,1,"Terrible, do not buy this! Very bad quality."
1393,P132,C1034,4,"Good, but shipping was a bit slow to Guelma."
1394,P102,C0342,3,"It is okay, nothing special."
1395,P120,C0492,4,"Works well, satisfied with the purchase."
1396,P113,C0198,5,"Perfect, works exactly as described. Thanks TechStore."
1397,P100,C0979,1,"Waste of money, totally disappointed."
1398,P103,C0892,4,"Good, but shipping was a bit slow to Guelma."
1399,P101,C0718,5,"Perfect, works exactly as described. Thanks TechStore."
1400,P118,C1059,1,"Waste of money, totally disappointed."
1401,P128,C0758,1,"Terrible, do not buy this! Very bad quality."
1402,P112,C0471,4,Nice design but a bit expensive.
1403,P123,C0441,1,"Terrible, do not buy this! Very bad quality."
1404,P117,C0025,1,"Waste of money, totally disappointed."
1405,P125,C0039,4,"Good, but shipping was a bit slow to Guelma."
1406,P134,C0028,4,"Good, but shipping was a bit slow to Guelma."
1407,P113,C1089,5,"Excellent product, highly recommended!"
1408,P103,C0515,4,"Good, but shipping was a bit slow to Guelma."
1409,P133,C0389,4,"Works well, satisfied with the purchase."
1410,P104,C0087,4,Nice design but a bit expensive.
1411,P111,C0423,4,Nice design but a bit expensive.
1412,P126,C0466,5,"Perfect, works exactly as described. Thanks TechStore."
1413,P111,C0089,4,Nice design but a bit expensive.
1414,P105,C0433,3,"It is okay, nothing special."
1415,P106,C0272,3,"Average, expected better battery life."
1416,P123,C1077,5,Amazing quality for the price. Fast delivery.
1417,P114,C0455,5,"Excellent product, highly recommended!"
1418,P125,C0607,1,"Waste of money, totally disappointed."
1419,P136,C1124,1,"Waste of money, totally disappointed."
1420,P119,C0105,4,Nice design but a bit expensive.
1421,P137,C0984,1,"Waste of money, totally disappointed."
1422,P120,C0214,4,"Works well, satisfied with the purchase."
1423,P104,C0956,5,"Excellent product, highly recommended!"
1424,P127,C0882,1,"Waste of money, totally disappointed."
1425,P129,C0476,4,Nice design but a bit expensive.
1426,P115,C0551,5,"Perfect, works exactly as described. Thanks TechStore."
1427,P130,C0757,5,"Excellent product, highly recommended!"
1428,P130,C0727,3,"It is okay, nothing special."
1429,P107,C0831,5,"Perfect, works exactly as described. Thanks TechStore."
1430,P133,C0527,1,"Waste of money, totally disappointed."
1431,P128,C0281,5,"Perfect, works exactly as described. Thanks TechStore."
1432,P108,C1123,1,"Terrible, do not buy this! Very bad quality."
1433,P131,C0516,1,"Terrible, do not buy this! Very bad quality."
1434,P130,C1088,5,Amazing quality for the price. Fast delivery.
1435,P114,C0597,1,"Terrible, do not buy this! Very bad quality."
1436,P135,C0589,5,"Perfect, works exactly as described. Thanks TechStore."
1437,P127,C0865,4,"Works well, satisfied with the purchase."
1438,P137,C0496,5,Amazing quality for the price. Fast delivery.
1439,P127,C0645,5,Amazing quality for the price. Fast delivery.
1440,P116,C0709,4,"Good, but shipping was a bit slow to Guelma."
1441,P113,C0940,3,"It is okay, nothing special."
1442,P123,C1052,1,"Terrible, do not buy this! Very bad quality."
1443,P112,C1048,5,Amazing quality for the price. Fast delivery.
1444,P117,C0020,5,"Excellent product, highly recommended!"
1445,P136,C0356,3,"Average, expected better battery life."
1446,P101,C0977,1,"Waste of money, totally disappointed."
1447,P127,C0734,1,"Terrible, do not buy this! Very bad quality."
1448,P130,C0916,2,"Not good, stopped working after a week."
1449,P104,C0841,4,"Good, but shipping was a bit slow to Guelma."
1450,P111,C0357,4,"Works well, satisfied with the purchase."
1451,P101,C0444,5,"Excellent product, highly recommended!"
1452,P127,C0774,3,"It is okay, nothing special."
1453,P117,C0495,1,"Terrible, do not buy this! Very bad quality."
1454,P133,C0049,4,"Good, but shipping was a bit slow to Guelma."
1455,P119,C0241,3,"It is okay, nothing special."
1456,P129,C0019,4,Nice design but a bit expensive.
1457,P104,C0563,4,Nice design but a bit expensive.
1458,P108,C0334,1,"Terrible, do not buy this! Very bad quality."
1459,P105,C0956,1,"Terrible, do not buy this! Very bad quality."
1460,P114,C0187,5,Amazing quality for the price. Fast delivery.
1461,P103,C0331,4,"Works well, satisfied with the purchase."
1462,P134,C0321,5,Amazing quality for the price. Fast delivery.
1463,P103,C0660,1,"Waste of money, totally disappointed."
1464,P126,C0954,3,"It is okay, nothing special."
1465,P135,C1054,3,"It is okay, nothing special."
1466,P131,C0122,4,"Works well, satisfied with the purchase."
1467,P106,C0610,1,"Terrible, do not buy this! Very bad quality."
1468,P107,C1020,5,"Perfect, works exactly as described. Thanks TechStore."
1469,P131,C0279,1,"Terrible, do not buy this! Very bad quality."
1470,P120,C0884,5,Amazing quality for the price. Fast delivery.
1471,P124,C0320,4,"Good, but shipping was a bit slow to Guelma."
1472,P119,C0750,4,"Works well, satisfied with the purchase."
1473,P103,C0639,5,"Excellent product, highly recommended!"
1474,P133,C1125,1,"Terrible, do not buy this! Very bad quality."
1475,P130,C0645,1,"Terrible, do not buy this! Very bad quality."
1476,P127,C0486,2,"Not good, stopped working after a week."
1477,P133,C0609,2,"Not good, stopped working after a week."
1478,P127,C0201,3,"It is okay, nothing special."
1479,P122,C0816,4,Nice design but a bit expensive.
1480,P137,C0391,1,"Waste of money, totally disappointed."
1481,P104,C0229,5,"Perfect, works exactly as described. Thanks TechStore."
1482,P137,C0274,2,"Not good, stopped working after a week."
1483,P101,C0642,5,"Excellent product, highly recommended!"
1484,P102,C0722,5,"Excellent product, highly recommended!"
1485,P132,C0526,4,"Good, but shipping was a bit slow to Guelma."
1486,P107,C0932,5,Amazing quality for the price. Fast delivery.
1487,P122,C1034,5,"Perfect, works exactly as described. Thanks TechStore."
1488,P134,C0560,5,"Excellent product, highly recommended!"
